#n        #time_in_micro        

1000        3
1142        4
1305        5
1491        5
1704        6
1947        6
2225        7
2542        9
2905        13
3320        11
3794        13
4336        16
4955        19
5662        22
6470        26
7394        31
8450        34
9657        40
