#n        #time_in_micro        

1000        197
1142        228
1305        266
1491        312
1704        362
1947        423
2225        492
2542        581
2905        728
3320        843
3794        988
4336        1122
4955        1288
5662        1577
6470        1774
7394        2068
8450        2417
9657        2836
