#n        #time_in_micro        

1000        612
1142        716
1305        834
1491        1016
1704        1202
1947        1329
2225        1559
2542        1826
2905        2135
3320        2501
3794        2930
4336        3453
4955        4018
5662        4717
6470        5552
7394        6478
8450        7665
9657        8929
